poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
88119157,Школа №9,school,56.2021669002958,90.3515579043296,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
567462921,Schwabener Straße,bus-stop,48.1715213998965,11.8193096,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5352169145,سوپر مارکت,supermarket,35.2336028996684,58.4711933,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
326963736,Gulshan,restaurant,51.2785020744012,-0.845977927666268,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10651021269,西口通り,bus-stop,35.796972199716,139.7170696,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
435861202,Knighton Mead Primary Academy,school,52.6118319960397,-1.13477028977767,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4077383574,Primary School,school,0.585521799938811,33.4830682,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9913526118,もくれん耳鼻咽喉科,doctor,34.6402422996296,133.9131712,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3575235195,Junior,restaurant,40.4724447003292,-8.6972425,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
950308216,唐山海港经济开发区第一小学,school,39.2386133988602,118.989549171489,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8754506310,Çamtepe Et Lokantası,restaurant,39.5591363002062,26.5551185,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5924510415,Maquis,pub,5.34851209948284,-4.0791514,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1753113794,Vigna Murata,bus-stop,41.8274579004728,12.4811586,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6661640486,محل مواد غدائية,supermarket,32.5886347995922,14.0431359,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
277932567,Escola Básica da Encosta do Sol,school,39.4065063756754,-9.1299898723381,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7131464259,ADELIANOS KAMPOS,bus-stop,35.3728081996792,24.5455626,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9554990147,Walls Crescent,bus-stop,-37.7342362005132,142.0025906,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10010591828,Jharke Thaal Khaja Ghar,restaurant,27.7464719999746,85.319948,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2993763218,Euro Market,convenience-store,50.212443999405,19.7472892,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
502337759,Tealby Street,bus-stop,53.2154993990975,-0.5459718,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4160460289,Café Alee,restaurant,13.7367499997601,106.9918564,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3877230437,Suehrio Sushi,restaurant,40.5252589003359,-105.027161,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
772900128,"Amado Fernandez, Sr. Central School",school,6.68722036748165,124.687452521179,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
357101124,Berkeley High School,school,33.2018507995876,-80.0264455,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
847727913,Brocklesby Park CC,sports-centre,53.5849209482182,-0.288324280062119,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
591418919,Πλατεία Γιολδάση,park,39.360179545205,21.9269454614692,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
391412082,大山脳神経外科クリニック,clinic,32.0687145462319,131.489380184558,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3376533421,Bønes,bus-stop,68.6558519972082,15.335468,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8850842815,Hasen Apotheke Allach,pharmacy,48.1890845998922,11.4677564,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
502591244,Shieldfield,bus-stop,54.9789606994142,-1.6012007,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
441314948,"Alteglofsheim, Adolph-Kolping-Straße",bus-stop,48.9273908997103,12.198718,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2262375008,矢まと,restaurant,35.6976648997068,139.7733665,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4523070491,Al Antojo Del Cocinero,restaurant,-34.6148390998088,-68.3410931,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
303800312,Пузата Хата,coffee-shop,48.4629676998253,35.04718,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10146607137,ちょこざっぷ,gym,35.7059951997076,139.7757912,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
632174915,Grundschule Erwin-Welke-Schule,school,51.2326963539167,7.63953566441514,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4230169993,R. Overbeek,bus-stop,51.9576649991212,4.8771693,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3331403599,399 Massey Road,bus-stop,-36.9680090003381,174.8235024,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11370516576,東勝山中央,bus-stop,38.295898400024,140.861904,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5960264110,Centre Medico Social la Délivrance,doctor,5.29838289948613,-3.9509824,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8356852809,Plantin Mini Market,convenience-store,51.2108012992146,4.4246895,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
660151430,ファミリーマート海津平田町店,convenience-store,35.2566830390742,136.639494663048,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
354389528,McCrary Rost Clinic,doctor,42.3967653005121,-94.6220583,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11117106752,Strandlid,bus-stop,57.523985500528,12.0816592,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9053937779,La Hacienda,restaurant,15.978480000022,120.4759951,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4611469267,Верный,supermarket,55.3982835995522,37.7759518,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
669865727,Complejo Deportivo Rolan,sports-centre,-1.05008995646707,-80.445050548045,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2775756390,Le Bourg,bus-stop,46.539146100251,4.5111216,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10117646170,Café Amor & Art,coffee-shop,42.3106250005071,-83.0106268,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1828574790,Cafe Sandbichler,coffee-shop,47.4434381000663,12.0482422,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1367600772,Bar Raval,restaurant,52.4980480990882,13.436371,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6199579537,Tostao’,coffee-shop,4.65141389953296,-74.0581627,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
636726651,ヨークベニマル,supermarket,36.8415301765043,140.782522375621,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4939133503,Prospect at 30th,bus-stop,39.0717827001363,-94.5528459,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
25833396,Лікарня №16,hospital,47.9944445107056,37.8963973962632,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10816280305,გუდვილი,supermarket,41.7191261004637,44.7412776,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
53213559,Na statku U Kašných,pub,49.9853608445777,18.0507669408975,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
484012442,CVS Pharmacy,pharmacy,32.2951840177534,-95.2999167572527,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2836327509,Парк Победы (ул. Юбилейная),bus-stop,53.5092497991204,49.2772357,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
627666896,Grace Park,park,44.9229981376363,-89.619927299144,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10020929317,Pasta in Corso,restaurant,41.8988322004785,12.4676063,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1289159219,Oppset nord,bus-stop,60.4351270017121,12.011501,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
835146470,Via Roen Asilo - Roenstraße Kindergarten,bus-stop,46.4972852002587,11.3360031,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
923128793,"Scuola dell'Infanzia e Primaria ""Oriani - DIaz""",school,40.8738864952991,14.0749937700914,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
247556441,Parc de la Mairie,park,48.7119872049441,6.16383692913053,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2266501011,Farmacia Chavarría Escazú,pharmacy,9.92946589943461,-84.1341173,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
366219843,CCCS IT / UNC,college,39.7295426502287,-104.883506812196,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4492908525,Restaurante Roma,restaurant,40.2675870003029,-5.9102187,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
618128604,Kindergarten und Kinderkrippe Arche Noah,kindergarten,48.2094757998873,8.7585252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4717740493,Pizza Rock,restaurant,24.0776066003278,120.5370251,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
392097954,Mr. Sub,fast-food,43.7550157005391,-79.3517265,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
895953088,green space,park,7.06169873231698,-76.4325152100404,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7327130686,Steiermarkstraße,bus-stop,51.3844831991885,6.7719325,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
389303451,セブンイレブン,convenience-store,35.9734601222285,140.13308992565,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
46585854,避风塘,restaurant,30.2722298997161,120.1611174,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
577529844,Kolej Komuniti Bandar Penawar,college,1.56255306430161,104.218123888675,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1227663926,ファミリーマート,convenience-store,33.8606305476169,130.712169496461,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10981115376,La Piada da Pitbull,fast-food,44.4653074005104,11.5030721,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3915960306,本田一丁目,bus-stop,36.0259660997381,139.7210245,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6098568023,Ayyappan's Homoeo Clinic,clinic,9.00071639940143,76.5448182,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2163887374,Tampereen linja-autoasema,bus-stop,61.4936991016992,23.7694174,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
560769244,Villa Costa,park,38.1426216727459,13.3383392499698,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1837850915,École primaire Saulce sur Rhone,school,44.7022710004939,4.8003385,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3914318584,7-Eleven,convenience-store,22.3031851004039,114.1724402,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8889443060,Arboretum Park,park,-34.3162179997497,148.2951027,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
891238222,Central Beach,beach,57.5889518523733,-3.89121984277328,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9382852708,Troya,coffee-shop,43.5374287005417,-5.6654751,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7063639362,Mata Kaulan Ji Mission Hospital,hospital,31.6185834996252,74.8952566,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
33556062,Musauer Alm,restaurant,47.5092466626818,10.6397260742755,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8748457711,Pure Pharmacy,pharmacy,49.2636908996273,-123.2074439,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7801752279,Fauvettes,bus-stop,42.6837724005261,2.9356361,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6865896926,尧王桥,bus-stop,36.6970508998115,118.4878398,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
677002408,Matarapuistikko,park,60.4547541981878,22.3279717705714,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
305539421,Детский сад №15 «Родничок»,kindergarten,51.1946097485775,58.2772358306033,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9836605357,春雨路,bus-stop,28.9142557998464,105.4316604,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
367674678,High St / Adderley St,bus-stop,52.4738092990889,-1.8811121,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2615883679,Rose Pharmacy,pharmacy,12.0688855995867,124.5934718,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7798894714,Hearty's Chinese Restaurant,restaurant,39.0743905001367,-76.8497889,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
643617150,Jardin Zaragoza,park,23.6348497472107,-103.637976966935,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8428172111,松岭路世园大道,bus-stop,36.1829288997542,120.5049137,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
658946683,César Chávez Academy,school,38.2828398477028,-104.650287672365,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10221012103,"Ballendorf, Alte Dorfstr",bus-stop,51.1348009992268,12.6965325,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7418476078,Coop Prix Holmlia,supermarket,59.8268908015738,10.7841648,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10733764317,Edinger-Richardson,bus-stop,33.7306905995944,-117.9258683,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1044010572,Randaberg vgs. (A),bus-stop,58.997339001262,5.655687,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3066057822,Oxxo,convenience-store,-12.0887745001212,-77.064753,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
367034880,Wilhelmstraße,bus-stop,51.6284986991561,6.7582119,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7367326876,Åkerbyvägen södra,bus-stop,59.4484756014462,18.0687064,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6009371009,An der Bieke,bus-stop,51.3997000991863,8.5882603,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9216533255,Kursana,bus-stop,50.0695616994366,9.1523637,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5559299419,松木,railway-station,26.9951502000584,112.5944888,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11081971777,Driss Coaching,gym,46.9071786001801,6.3504121,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4830853603,Stanley's Fish And Chips,restaurant,43.9986748005327,-79.4750977,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
427575535,Grundschule,school,49.9857778701088,10.3133535699276,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
326848081,"Центр развития творчества детей и юношества ""Созвездие""",school,54.55200009827,36.2726193652883,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
831733253,Rastanlage Breitenbach,park,50.7744307939507,8.02218882047843,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2486103067,"Магазин ""СМАК""",convenience-store,53.9470709991764,86.7342161,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5827504556,Gamle Kirkeskolen,school,60.1329514016547,10.2718985,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9553392458,Шашу,coffee-shop,44.9950625004687,78.3579888,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
461421164,Panda Express,fast-food,33.4899441532175,-101.904468280205,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6590862911,Палац Творчості,bus-stop,49.4283087995871,26.991748,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1735050218,"Minusio, Ponte Navegna",bus-stop,46.1788052003139,8.824487,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5878638538,La Parraca,restaurant,-34.5568484997971,-58.4683223,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5804432729,Dainville,bus-stop,48.8597703997271,2.8636134,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7656644228,MSU Strand Union,bus-stop,45.6655105003912,-111.047887,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
881965323,Don Juan Pimentel Elementary School,school,14.0798557309481,122.958940605688,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4113616891,Полуфабрикаты,bus-stop,52.9770199990872,63.1068658,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5834837779,Carrefour Express,convenience-store,51.2448281992093,4.4458267,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11258375738,El Rincón del Bolón,restaurant,0.50656649994718,-80.0226524,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3221379914,Zähmet,railway-station,37.7749963999506,62.5296195,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
975684567,Trollbackens förskola,school,64.7623866992067,20.8893984,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
353776096,Boundary Road at Postle Street stop 47,bus-stop,-27.5685437994522,153.0260283,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10203222076,North Fwy @ Gillespie Rd,bus-stop,29.9274556997463,-95.4115552,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1439705060,General Ricardos-Iglesia,bus-stop,40.3960259003195,-3.719238,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
357767826,Bay Beach,beach,33.8954524995986,-77.9522094,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
206802832,Roosevelt High School,school,40.3399958961027,-104.913265128525,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11197159873,"Cornell Pharmacy O Cosmetic Khyatna Centre, Cornellhat School Market, Chattogram",pharmacy,22.3688965004026,91.7776147,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4894435056,Un cafe,coffee-shop,-32.8861369995123,-68.8392759,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1719265678,Bad Urach Kurmittelhaus,bus-stop,48.5050849998149,9.3772041,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
43055488,Birchwood Nature Park,park,53.2120565416549,-0.615312182505324,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6241402222,Skogby Ö,bus-stop,59.9281825016029,23.3118927,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
623869801,Gymnase René Pallud,sports-centre,48.8587475997274,2.5282702,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
666373022,Grundschule Sulzbach,school,48.9624305459526,9.84916701234121,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
433143,Kallmyravägen,bus-stop,58.8998191012185,17.0926773,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6042847519,Centro De Adultos 702,school,-33.7689301996493,-60.0980009,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4458003044,Pharmacie Beau Philippe,pharmacy,48.0428777999275,3.793699,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11039510908,"Paseky, Kukle, rozc. 1.0",bus-stop,49.2518003996302,14.2399363,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1158076016,Kaka,fast-food,-29.9753273993198,-50.12018235,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6364605781,Salchendorf Ludwigseck,bus-stop,50.7949107992864,8.0288887,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
26842558,Benderpark,park,51.3909141934697,7.08394599765561,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10293151348,Стаси,supermarket,42.7712661005295,26.8778572,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4624426305,Oxxo,convenience-store,24.0719231003282,-104.6582137,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6530472561,Cafe Elena,fast-food,37.7936788999532,-122.3941594,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
16305299,Клініка Компаніївського фахового коледжу ветеринарної медицини,college,48.2241343458672,32.2048686961496,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
638056061,Clube Colorado,sports-centre,-20.3266442925195,-48.3068453040662,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2042462228,Iéna,bus-stop,48.8649748997258,2.2951353,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
353681757,Harlaya,railway-station,26.8674124000725,72.7208476,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
471495521,Kingsmead Road,bus-stop,52.1939033991029,0.9850564,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9027424095,天宁区法院/天宁区检察院,bus-stop,31.7918957996171,119.9926117,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4051999911,Ipukku Tea House,coffee-shop,53.9606860991786,-1.0844071,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7855959182,Dhiman Clinic,clinic,30.8302967996728,76.5807962,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9291869652,附设站,bus-stop,36.4053179997782,117.1729928,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1164623940,Mononono Educational Development Center,school,-25.0453040997726,27.18587345,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9630995107,ファミリーマート那須塩原黒磯バイパス店,convenience-store,36.973260499845,140.0682315,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2462679230,18-микрорайон,bus-stop,55.1865606994797,61.2865532,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
834182402,Vidyasadanam Model School,school,11.5077042628583,75.6557627474216,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5359951964,Institución Educativa No. 24144,school,-14.0703000003087,-73.6401,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6331817345,Arrêt de la Maison de Retraite,bus-stop,46.9118884001792,-1.3810753,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
